id,start_date_local,name,type,moving_time,distance,elapsed_time,total_elevation_gain,max_speed,average_speed,has_heartrate,max_heartrate,average_heartrate,average_cadence,calories,device_watts,icu_average_watts,icu_normalized_watts,icu_joules,icu_intensity,icu_training_load,icu_training_load_edited,icu_rpe,pace,icu_fatigue,icu_fitness,icu_eftp,icu_variability,icu_efficiency,trainer,commute,race,sub_type,icu_ftp,icu_w_prime,p_max,threshold_pace,power_load,hr_load,pace_load,icu_resting_hr,lthr,hr_z1,hr_z2,hr_z3,hr_z4,hr_z5,hr_z6,hr_max,hr_z1_secs,hr_z2_secs,hr_z3_secs,hr_z4_secs,hr_z5_secs,hr_z6_secs,hr_z7_secs,z1_secs,z2_secs,z3_secs,z4_secs,z5_secs,z6_secs,z7_secs,sweet_spot_secs,icu_weight,icu_ignore_power,icu_ignore_hr,icu_ignore_time,icu_recording_time,icu_warmup_time,icu_cooldown_time,icu_hrrc,icu_hrrc_start_bpm,icu_power_spike_threshold,icu_pm_ftp,icu_pm_cp,icu_pm_w_prime,icu_pm_p_max,start_date,icu_sync_date,timezone,file_type,external_id,compliance,gear,description
i20639954,2023-07-15T21:14:29,"海淀区 跑步","Run",2755,10408.69,2756,1.0,4.199,3.778,true,189,178,89.54463,629,true,,,,107.841385,89,,,3.778109,56.391125,26.768902,,,,,false,false,,,,,,,89,,43,172,145,153,162,171,176,181,198,0,32,55,184,516,1126,844,,,,,,,,,58.0,false,false,false,2755,300,300,,,,,,,,2023-07-15T13:14:29Z,2023-07-15T14:35:55Z,,"fit","11566283980",,"Xtep 160x3.0 Pro",
i20599345,2023-07-14T21:07:17,"海淀区 - 10k慢跑","Run",3233,10017.23,3235,1.0,4.18,3.097,true,166,156,86.60748,643,true,,,,83.07629,62,,2,3.0984318,51.38354,25.269428,,,,,false,false,,,,,,,62,,43,172,145,153,162,171,176,181,198,178,448,2400,209,0,0,0,,,,,,,,,58.0,false,false,false,3234,300,300,,,,,,,,2023-07-14T13:07:17Z,2023-07-14T14:09:29Z,,"fit","11558897887",,"Xtep 160x3.0 Pro",
i20499921,2023-07-12T20:20:14,"海淀区 - D2组强度课","Run",5647,16715.95,5739,2.0,4.339,2.913,true,182,155,77.93128,1020,true,,,,81.164406,105,,3,2.960147,57.393578,24.971945,,,,,false,false,,,,,,,105,,43,172,145,153,162,171,176,181,198,1287,873,679,2040,673,68,10,,,,,,,,,58.0,false,false,false,5738,300,300,47,175,,,,,,2023-07-12T12:20:14Z,2023-07-12T14:03:49Z,,"fit","11544370116",,"Xtep 160x3.0 Pro",
i20454665,2023-07-11T21:02:50,"海淀区 - 10k慢跑","Run",3149,10015.55,3151,11.0,4.964,3.178,true,191,159,84.47682,635,true,,,,84.17668,62,,3,3.1805494,50.082897,23.04365,,,,,false,false,,,,,,,62,,43,172,145,153,162,171,176,181,198,133,442,1886,480,20,8,179,,,,,,,,,58.0,false,false,false,3150,300,300,,,,,,,,2023-07-11T13:02:50Z,2023-07-11T14:00:06Z,,"fit","11536786950",,"Xtep 160x3.0 Pro",
i20398043,2023-07-10T21:10:57,"海淀区 - 10k慢跑","Run",3171,10012.1,3174,15.0,4.488,3.154,true,188,161,85.48612,648,true,,,,87.83562,68,,3,3.1573951,48.252846,22.104988,,,,,false,false,,,,,,,68,,43,172,145,153,162,171,176,181,198,100,465,829,1561,42,86,89,,,,,,,,,58.0,false,false,false,3173,300,300,,,,,,,,2023-07-10T13:10:57Z,2023-07-10T14:08:56Z,,"fit","11529283722",,"Xtep 160x3.0 Pro",
i20359200,2023-07-09T20:37:33,"海淀区 - D2组长距离节奏跑","Run",5041,16017.0,5045,3.0,3.508,3.175,true,188,177,82.13736,1083,true,,,,99.96034,140,,6,3.1773458,45.220375,20.999138,,,,,false,false,,,,,,,140,,43,172,145,153,162,171,176,181,198,48,87,88,728,1406,925,1760,,,,,,,,,58.0,false,false,false,5044,300,300,,,,,,,,2023-07-09T12:37:33Z,2023-07-09T14:07:49Z,,"fit","11522510971",,"Xtep 160x3.0 Pro",
i20267020,2023-07-07T21:16:10,"海淀区 跑步","Run",3303,10004.27,3304,4.0,3.294,3.028,true,182,170,87.99909,686,true,,,,97.93508,88,,,3.0288434,35.3747,18.568674,,,,,false,false,,,,,,,88,,43,172,145,153,162,171,176,181,198,69,130,225,1026,1538,299,16,,,,,,,,,58.0,false,false,false,3303,300,300,,,,,,,,2023-07-07T13:16:10Z,2023-07-07T14:22:14Z,,"fit","11507679760",,"Xtep 160x3.0 Pro",
i20224929,2023-07-06T21:32:27,"晚间跑步","Run",178,794.4,179,0.0,5.02,4.448,true,189,178,83.316666,41,true,,,,,6,,,4.4629216,27.293295,16.89571,,,,,false,false,,,,,,,6,,43,172,145,153,162,171,176,181,198,16,1,4,8,6,18,127,,,,,,,,,58.0,false,false,false,178,0,0,,,,,,,,2023-07-06T13:32:27Z,2023-07-06T13:36:13Z,,"fit","11500041289",,"Xtep 160x3.0 Pro",
i20223140,2023-07-06T20:37:33,"骑行","Ride",1582,5890.03,1632,12.0,5.449,3.687,true,159,124,,196,,,,,59.427063,16,,,3.723154,27.293295,16.89571,,,,,false,false,,150,,,,,16,,43,172,138,153,160,171,176,181,198,1458,94,50,0,0,0,0,,,,,,,,,58.0,false,false,false,1631,0,0,,,,,,,,2023-07-06T12:37:33Z,2023-07-06T00:00:00Z,,"fit","11499846594",,"bike",
i20223135,2023-07-06T19:15:50,"朝阳区 操场跑步","Run",4054,9190.0,4060,0.0,3.2,2.265,true,187,178,79.437805,849,true,,,,100.1108,113,,,2.266897,27.293295,16.89571,,,,,false,false,,,,,,,113,,43,172,145,153,162,171,176,181,198,63,70,83,152,642,1786,1262,,,,,,,,,58.0,false,false,false,4059,300,300,,,,,,,,2023-07-06T11:15:50Z,2023-07-06T13:06:42Z,,"fit","11499844338",,"Do-Win 战神2",
i20212089,2023-07-06T17:28:19,"海淀区 骑行","Ride",1133,6139.49,1446,9.0,8.892,4.725,true,167,131,,181,,,,,63.936,15,,,5.418791,27.293295,16.89571,,,,,false,false,,150,,,,,15,,43,172,138,153,160,171,176,181,198,890,290,60,59,0,0,0,,,,,,,,,58.0,false,false,false,1321,0,0,,,,,,,,2023-07-06T09:28:19Z,2023-07-06T00:00:00Z,,"fit","11498559727",,"bike",
i19993481,2023-07-01T22:40:04,"海淀区 骑行","Ride",1477,6890.31,1671,11.0,8.052,4.884,true,167,113,,148,,,,,51.518497,11,,,4.665071,14.9629345,15.056298,,,,,false,false,,150,,,,,11,,43,172,138,153,160,171,176,181,198,1343,29,7,31,0,0,0,,,,,,,,,58.0,false,false,false,1492,0,0,,,,,,,,2023-07-01T14:40:04Z,2023-07-01T00:00:00Z,,"fit","11464408981",,"bike",
i19988810,2023-07-01T20:49:44,"海淀区 骑行","Ride",177,697.69,1982,1.0,6.559,3.953,true,119,106,,13,,,,,,1,,,3.9417515,14.9629345,15.056298,,,,,false,false,,150,,,,,1,,43,172,138,153,160,171,176,181,198,178,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,179,0,0,,,,,,,,2023-07-01T12:49:44Z,2023-07-01T13:23:32Z,,"fit","11463600714",,"bike",
i19948781,2023-06-30T19:50:45,"海淀区 跑步","Run",1747,6015.68,1748,1.0,4.199,3.44,true,197,180,79.13574,396,true,,,,111.19376,60,,,3.4434345,15.417937,15.12994,,,,,false,false,,,,,,,60,,43,172,145,153,162,171,176,181,198,33,43,59,150,297,211,953,,,,,,,,,58.0,false,false,false,1747,300,300,,,,,,,,2023-06-30T11:50:45Z,2023-06-30T12:23:02Z,,"fit","11456533918",,"Do-Win 战神2",
i19918980,2023-06-29T21:14:27,"海淀区 骑行","Ride",7801,20734.91,11211,17.0,4.544,2.701,true,119,87,,395,,,,,34.464725,26,,,2.6579812,8.571693,14.048785,,,,,false,false,,150,,,,,26,,43,172,138,153,160,171,176,181,198,7730,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,7880,0,0,,,,,,,,2023-06-29T13:14:27Z,2023-06-29T00:00:00Z,,"fit","11451242900",,"bike",
i19300730,2023-06-16T19:22:50,"朝阳区 操场跑步","Run",3328,8020.0,3331,0.0,3.032,2.408,true,180,172,79.8791,649,true,,,,99.72936,92,,,2.4098558,32.734966,18.311687,,,,,false,false,,,,,,,92,,43,172,145,153,162,171,176,181,198,12,66,106,832,2061,252,0,,,,,,,,,58.0,false,false,false,3330,300,300,10,176,,,,,,2023-06-16T11:22:50Z,2023-06-16T12:19:53Z,,"fit","11355939693",,"Do-Win 战神2",
i19083683,2023-06-12T09:14:35,"海淀区 徒步","Hike",7861,8170.83,11698,440.0,1.81,0.698,true,162,104,56.429607,869,,,,,40.768944,54,,,1.0394136,36.27957,17.760511,,,,,false,false,,,,,,,54,,43,172,145,153,162,171,176,181,190,6774,241,499,0,0,0,0,,,,,,,,,58.0,false,false,false,11696,1200,600,,,,,,,,2023-06-12T01:14:35Z,2023-06-12T00:00:00Z,,"fit","11323995301",,"Do-Win 战神2",
i19052945,2023-06-11T17:34:49,"海淀区 跑步","Run",5119,16006.53,5120,1.0,3.452,3.126,true,185,178,79.98104,1088,true,,,,99.9316,142,,,3.1268861,33.558334,16.887312,,,,,false,false,,,,,,,142,,43,172,145,153,162,171,176,181,198,43,30,94,169,923,2291,1570,,,,,,,,,58.0,false,false,false,5119,300,300,,,,,,,,2023-06-11T09:34:49Z,2023-06-11T11:07:41Z,,"fit","11318690777",,"Do-Win 战神2",
i18812630,2023-06-06T21:00:48,"海淀区 跑步","Run",70,421.98,73,1.0,6.112,5.8,true,182,159,94.08696,14,true,,,,,2,,,6.028286,29.93616,15.258862,,,,,false,false,,,,,,,2,,43,172,145,153,162,171,176,181,198,20,4,8,13,8,17,1,,,,,,,,,58.0,false,false,false,72,0,0,,,,,,,,2023-06-06T13:00:48Z,2023-06-06T13:03:31Z,,"fit","11282183614",,"Do-Win 战神2",
i18811129,2023-06-06T19:46:59,"海淀区 跑步","Run",2370,8015.84,2371,3.0,4.684,3.381,true,193,175,80.67258,524,true,,,,104.57872,72,,,3.382211,29.93616,15.258862,,,,,false,false,,,,,,,72,,43,172,145,153,162,171,176,181,198,84,45,167,163,371,1157,384,,,,,,,,,58.0,false,false,false,2370,300,300,,,,,,,,2023-06-06T11:46:59Z,2023-06-06T12:34:10Z,,"fit","11281987363",,"Do-Win 战神2",
i18688942,2023-06-04T19:04:02,"海淀区 跑步","Run",2786,8013.42,2787,8.0,3.387,2.876,true,173,167,79.24309,542,true,,,,95.10639,70,,,2.8763173,26.72752,14.177042,,,,,false,false,,,,,,,70,,43,172,145,153,162,171,176,181,198,59,24,142,2398,162,0,0,,,,,,,,,58.0,false,false,false,2786,300,300,,,,,,,,2023-06-04T11:04:02Z,2023-06-04T12:01:08Z,,"fit","11267300087",,"Do-Win 战神2",
i18640379,2023-06-03T17:43:35,"海淀区 跑步","Run",1631,5060.66,1634,2.0,3.275,3.097,true,181,168,81.51443,350,true,,,,97.36265,43,,,3.1027958,20.082382,12.831975,,,,,false,false,,,,,,,43,,43,172,145,153,162,171,176,181,198,143,50,141,396,416,486,0,,,,,,,,,58.0,false,false,false,1633,300,300,,,,,,,,2023-06-03T09:43:35Z,2023-06-03T10:55:05Z,,"fit","11258950706",,"Do-Win 战神2",
i18681839,2023-05-31T09:19:07,"延庆区 徒步","Hike",3652,4631.93,14208,144.0,2.361,0.326,true,145,96,54.80472,895,,,,,39.954926,63,,,1.268327,22.040636,12.695446,,,,,false,false,,,,,,,63,,43,172,145,153,162,171,176,181,190,14209,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,14207,1200,600,,,,,,,,2023-05-31T01:19:07Z,2023-06-04T00:00:00Z,,"fit","11266108259",,"Do-Win 战神2",
i18639572,2023-05-30T12:17:18,"延庆区 徒步","Hike",3776,5587.23,12966,16.0,1.959,0.432,true,154,102,52.65369,916,,,,,44.087353,70,,,1.479669,15.750711,11.483346,,,,,false,false,,,,,,,70,,43,172,145,153,162,171,176,181,190,12915,42,10,0,0,0,0,,,,,,,,,58.0,false,false,false,12965,1200,600,,,,,,,,2023-05-30T04:17:18Z,2023-06-03T00:00:00Z,,"fit","11258820244",,"Do-Win 战神2",
i18140147,2023-05-23T22:11:40,"海淀区 跑步","Run",209,1015.61,210,3.0,5.71,4.809,true,196,188,87.3128,53,true,,,,,8,,,4.859378,17.484436,11.620292,,,,,false,false,,,,,,,8,,43,172,145,153,162,171,176,181,198,2,6,4,4,3,3,189,,,,,,,,,58.0,false,false,false,209,0,0,,,,,,,,2023-05-23T14:11:40Z,2023-05-23T14:22:59Z,,"fit","11179453322",,"Do-Win 战神2",
i18140133,2023-05-23T21:44:21,"海淀区 跑步","Run",1494,4009.73,1495,1.0,2.939,2.683,true,176,165,79.68762,293,true,,,,93.13806,36,,,2.683889,17.484436,11.620292,,,,,false,false,,,,,,,36,,43,172,145,153,162,171,176,181,198,115,116,98,840,324,0,0,,,,,,,,,58.0,false,false,false,1494,300,300,,,,,,,,2023-05-23T13:44:21Z,2023-05-23T14:22:50Z,,"fit","11179452528",,"Do-Win 战神2",
i18083059,2023-05-22T20:34:18,"跑步机上跑步","Run",1089,1338.59,1126,,4.059,1.198,true,183,153,75.86673,218,true,,,,59.329586,11,,,1.2291919,13.412574,10.8400955,,,,true,false,false,,,,,,,11,,43,172,145,153,162,171,176,181,198,31,297,215,34,20,8,12,,,,,,,,,58.0,false,false,false,1125,0,0,22,183,,,,,,2023-05-22T12:34:18Z,2023-05-22T12:53:32Z,,"fit","11171597181",,"Do-Win 战神2",
i17852713,2023-05-17T17:46:29,"海淀区 跑步","Run",3040,9006.5,3042,11.0,3.34,2.96,true,168,162,80.05795,599,true,,,,90.37901,69,,,2.9626644,24.406975,11.919008,,,,,false,false,,,,,,,69,,43,172,145,153,162,171,176,181,198,62,61,1204,1715,0,0,0,,,,,,,,,58.0,false,false,false,3041,300,300,,,,,,,,2023-05-17T09:46:29Z,2023-05-17T10:39:51Z,,"fit","11134683186",,"Do-Win 战神2",
i17739816,2023-05-14T17:35:39,"海淀区 跑步","Run",1845,6007.31,1848,5.0,3.508,3.251,true,187,179,81.02653,414,true,,,,107.23679,59,,,3.2559946,23.36604,11.057853,,,,,false,false,,,,,,,59,,43,172,145,153,162,171,176,181,198,14,25,35,57,546,446,722,,,,,,,,,58.0,false,false,false,1847,300,300,,,,,,,,2023-05-14T09:35:39Z,2023-05-14T10:11:40Z,,"fit","11113437522",,"Do-Win 战神2",
i17630726,2023-05-11T21:57:47,"海淀区 跑步","Run",1559,5014.18,1560,1.0,5.533,3.214,true,196,165,81.74759,336,true,,,,94.89875,39,,,3.2162797,23.811644,10.385639,,,,,false,false,,,,,,,39,,43,172,145,153,162,171,176,181,198,118,137,270,764,75,8,189,,,,,,,,,58.0,false,false,false,1559,300,300,11,173,,,,,,2023-05-11T13:57:47Z,2023-05-11T14:59:22Z,,"fit","11094292849",,"Do-Win 战神2",
i17535840,2023-05-09T17:35:25,"海淀区 跑步","Run",1665,5998.6,1667,4.0,3.882,3.598,true,185,173,83.09964,373,true,,,,101.84375,48,,,3.602763,24.777704,9.929801,,,,,false,false,,,,,,,48,,43,172,145,153,162,171,176,181,198,62,30,81,111,710,597,75,,,,,,,,,58.0,false,false,false,1666,300,300,,,,,,,,2023-05-09T09:35:25Z,2023-05-09T10:07:56Z,,"fit","11078038951",,"Do-Win 战神2",
i17497619,2023-05-08T21:49:22,"海淀区 跑步","Run",1059,4013.52,1062,8.0,4.208,3.781,true,192,178,86.47777,252,true,,,,107.407104,34,,,3.789915,21.211573,9.01249,,,,,false,false,,,,,,,34,,43,172,145,153,162,171,176,181,198,24,63,64,117,147,146,500,,,,,,,,,58.0,false,false,false,1061,0,0,,,,,,,,2023-05-08T13:49:22Z,2023-05-08T14:09:54Z,,"fit","11072382647",,"Do-Win 战神2",
i17453379,2023-05-07T22:11:13,"Floor Climb","StairStepper",2325,,2780,384.0,,0.0,true,173,135,,338,,,,,72.98872,33,,,,19.247719,8.41041,,,,true,false,false,,,,,,,33,,43,172,145,153,162,171,176,181,190,1152,134,241,672,40,0,0,,,,,,,,,58.0,false,false,false,2230,0,0,,,,,,,,2023-05-07T14:11:13Z,2023-05-07T00:00:00Z,,"fit","11066064941",,,
i17356547,2023-05-05T18:20:14,"海淀区 跑步","Run",1126,4014.82,1130,1.0,3.844,3.554,true,181,171,80.472046,251,true,,,,101.013466,32,,,3.5655596,19.767315,8.006292,,,,,false,false,,,,,,,32,,43,172,145,153,162,171,176,181,198,47,2,62,162,344,509,0,,,,,,,,,58.0,false,false,false,1129,0,0,,,,,,,,2023-05-05T10:20:14Z,2023-05-05T10:45:42Z,,"fit","11049883132",,"Do-Win 战神2",
i17272356,2023-05-03T17:14:29,"海淀区 跑步","Run",1652,5008.99,1653,7.0,3.303,3.031,true,175,168,79.50907,336,true,,,,96.80114,43,,,3.0320764,20.635899,7.6071415,,,,,false,false,,,,,,,43,,43,172,145,153,162,171,176,181,198,55,38,68,931,562,0,0,,,,,,,,,58.0,false,false,false,1652,300,300,,,,,,,,2023-05-03T09:14:29Z,2023-05-03T11:24:40Z,,"fit","11035252161",,"Do-Win 战神2",
i17158215,2023-05-01T15:20:32,"海淀区 跑步","Run",3515,10033.72,3516,29.0,3.116,2.854,true,178,170,80.31522,693,true,,,,97.59556,93,,,2.8545432,19.843111,6.9170895,,,,,false,false,,,,,,,93,,43,172,145,153,162,171,176,181,190,21,32,170,1772,1512,10,0,,,,,,,,,60.8,false,false,false,3515,300,300,,,,,,,,2023-05-01T07:20:32Z,2023-05-01T08:25:30Z,,"fit","11019124654",,"Do-Win 战神2",
i17002776,2023-04-27T19:30:44,"海淀区 跑步","Run",1463,5163.01,1465,1.0,4.516,3.524,true,190,189,81.98766,368,true,,,,122.47449,61,,,3.5290565,13.21501,5.201477,,,,,false,false,,,,,,,61,,43,172,145,153,162,171,176,181,190,9,4,6,9,8,10,1418,,,,,,,,,58.0,false,false,false,1464,300,300,,,,,,,,2023-04-27T11:30:44Z,2023-04-27T11:56:52Z,,"fit","10992787674",,"Do-Win 战神2",
i16839219,2023-04-23T21:35:55,"海淀区 跑步","Run",1173,4010.63,1174,0.0,3.583,3.416,true,188,177,80.26684,263,true,,,,107.992615,38,,,3.4191217,9.021423,4.142576,,,,,false,false,,,,,,,38,,43,172,145,153,162,171,176,181,190,41,22,23,30,93,601,365,,,,,,,,,58.0,false,false,false,1173,0,0,,,,,,,,2023-04-23T13:35:55Z,2023-04-23T13:57:14Z,,"fit","10966108364",,"Do-Win 战神2",
i16754835,2023-04-21T21:33:21,"Floor Climb","StairStepper",1211,,1568,229.0,,0.0,true,190,154,,238,,,,,91.65151,28,,,,5.2733245,3.406933,,,,,false,false,,,,,,,28,,43,172,145,153,162,171,176,181,190,309,54,106,230,272,55,186,,,,,,,,,59.3,false,false,false,1200,0,0,,,,,,,,2023-04-21T13:33:21Z,2023-04-21T14:04:10Z,,"fit","10951421539",,,
i16754829,2023-04-11T22:03:52,"海淀区 跑步","Run",1261,4017.89,1262,0.0,4.255,3.182,true,190,174,79.49564,262,true,,,,105.51787,39,,,3.1862726,6.450653,3.486923,,,,,false,false,,,,,,,39,,43,172,145,153,162,171,176,181,190,43,32,70,170,223,253,472,,,,,,,,,59.3,false,false,false,1261,300,300,,,,,,,,2023-04-11T14:03:52Z,2023-04-21T14:04:05Z,,"fit","10951420776",,"ASICS GT2000",
i15841193,2023-04-01T21:55:12,"跑步","Run",1280,4012.38,1281,0.0,4.255,3.132,true,190,171,79.950745,264,true,,,,100.62306,36,,,3.1346717,5.2530184,3.2600286,,,,,false,false,,,,,,,36,,43,172,145,153,162,171,176,181,190,19,42,48,660,303,72,135,,,,,,,,,59.3,false,false,false,1280,300,300,,,,,,,,2023-04-01T13:55:12Z,2023-04-01T14:18:42Z,,"fit","10813285996",,"ASICS GT2000",
i15185143,2023-03-16T21:51:50,"海淀区 跑步","Run",1245,4007.16,1249,8.0,4.087,3.205,true,190,167,79.84883,259,true,,,,99.03379,34,,,3.2186024,4.5291705,3.5318687,,,,,false,false,,,,,,,34,,43,172,145,153,162,171,176,181,190,230,87,41,81,305,191,311,,,,,,,,,59.3,false,false,false,1248,300,300,12,190,,,,,,2023-03-16T13:51:50Z,2023-03-16T14:15:12Z,,"fit","10706620237",,"ASICS GT2000",
i12334261,2023-01-14T13:11:55,"江门市 徒步","Hike",4116,5493.38,4794,48.0,3.742,1.146,true,132,105,56.22073,389,,,,,43.3374,25,,,1.3346404,18.383945,11.674186,,,,,false,false,,,,,,,25,,43,172,145,153,162,171,176,181,190,4066,0,0,0,0,0,0,,,,,,,,,59.3,false,false,false,4792,1200,600,,,,,,,,2023-01-14T05:11:55Z,2023-01-14T00:00:00Z,,"fit","10304350697",,,
i12334234,2023-01-14T09:16:32,"放松和专注","Workout",938,,2029,,,,true,110,88,,0,,,,,33.57601,3,,,,18.383945,11.674186,,,,,false,false,,,,,,,3,,43,172,145,153,162,171,176,181,190,961,0,0,0,0,0,0,,,,,,,,,59.3,false,false,false,958,0,0,,,,,,,,2023-01-14T01:16:32Z,2023-01-14T00:00:00Z,,"fit","10304349566",,,
i12276463,2023-01-13T13:00:50,"江门市 徒步","Hike",2199,2284.11,3948,145.0,3.434,0.578,true,152,117,56.624752,413,,,,,40.518555,18,,,1.038704,16.907257,11.353097,,,,,false,false,,,,,,,18,,43,172,145,153,162,171,176,181,190,1920,110,0,0,0,0,0,,,,,,,,,59.3,false,false,false,3947,1200,600,,,,,,,,2023-01-13T05:00:50Z,2023-01-13T06:07:25Z,,"fit","10298513090",,,
i12242993,2023-01-12T09:06:57,"江门市 徒步","Hike",5997,6957.74,18924,380.0,4.983,0.368,true,181,113,55.34786,1588,,,,,32.35582,55,,,1.1602035,16.73945,11.192938,,,,,false,false,,,,,,,55,,43,172,145,153,162,171,176,181,190,5250,336,45,11,23,7,0,,,,,,,,,59.3,false,false,false,18913,1200,600,54,178,,,,,,2023-01-12T01:06:57Z,2023-01-12T00:00:00Z,,"fit","10292718305",,,
i12161516,2023-01-10T08:59:56,"江门市 徒步","Hike",7176,8655.97,23730,433.0,3.116,0.365,true,158,105,55.33908,1696,,,,,28.090467,52,,,1.2062389,12.532295,10.3816595,,,,,false,false,,,,,,,52,,43,172,145,153,162,171,176,181,190,6618,246,65,0,0,0,0,,,,,,,,,59.3,false,false,false,23724,1200,600,,,,,,,,2023-01-10T00:59:56Z,2023-01-10T00:00:00Z,,"fit","10279091686",,,
i11929918,2023-01-04T11:15:10,"放松和专注","Workout",336,,336,,,,true,114,91,,0,,,,,,1,,,,13.219379,10.564564,,,,,false,false,,,,,,,1,,43,172,145,153,162,171,176,181,190,337,0,0,0,0,0,0,,,,,,,,,59.3,false,false,false,335,0,0,,,,,,,,2023-01-04T03:15:10Z,2023-01-04T07:48:28Z,,"fit","10240190277",,,
i11884911,2023-01-02T08:32:37,"大理白族自治州 电子自行车骑行","EBikeRide",20672,123708.76,28128,409.0,12.727,4.398,true,167,100,,1877,,,,,36.310425,103,,,5.984363,17.414042,11.079808,,,,,false,false,,,,,,,103,,43,172,145,153,162,171,176,181,190,20288,97,61,47,0,0,0,,,,,,,,,59.3,false,false,false,28124,1200,600,,,,,,,,2023-01-02T00:32:37Z,2023-01-03T00:00:00Z,,"fit","10233167149",,,
i11808774,2023-01-01T17:48:46,"大理白族自治州 电子自行车骑行","EBikeRide",5731,55842.23,6594,209.0,12.718,8.474,true,135,99,,461,,,,,39.101078,28,,,9.74389,4.2710333,8.86497,,,,,false,false,,,,,,,28,,43,172,145,153,162,171,176,181,190,5839,0,0,0,0,0,0,,,,,,,,,59.3,false,false,false,6593,1200,600,,,,,,,,2023-01-01T09:48:46Z,2023-01-01T00:00:00Z,,"fit","10221929974",,,
i11715905,2022-12-29T09:41:39,"大理白族自治州 跑步","Run",500,1217.32,503,7.0,3.34,2.422,true,180,138,79.64458,80,true,,,,,6,,,2.43464,0.83448267,8.813774,,,,,false,false,,,,,,,6,,43,172,145,153,162,171,176,181,190,407,7,14,15,9,49,0,,,,,,,,,59.3,false,false,false,502,0,0,,,,,,,,2022-12-29T01:41:39Z,2022-12-29T01:50:36Z,,"fit","10203351172",,"ASICS GT2000",
i10405549,2022-11-13T14:38:03,"海淀区 跑步","Run",4284,15018.17,4286,35.0,4.339,3.503,true,182,175,82.98359,941,,,,,99.98833,119,,,3.505642,25.53946,25.930176,,,,,false,false,,,,,,,119,,43,172,145,153,162,171,176,181,190,22,7,28,342,2594,1278,11,,,,,,,,,59.3,false,false,false,4285,300,300,,,,,,,,2022-11-13T06:38:03Z,2022-11-13T08:07:56Z,,"fit","9967171799",,"ASICS GT2000",
i10321689,2022-11-10T19:38:14,"海淀区 跑步","Run",384,2197.98,1866,2.0,6.074,5.603,true,185,158,93.08491,78,,,,,,9,,,5.723906,14.886933,24.842907,,,,,false,false,,,,,,,9,,43,172,145,153,162,171,176,181,190,78,29,38,74,55,58,41,,,,,,,,,59.3,false,false,false,391,300,300,,,,,,,,2022-11-10T11:38:14Z,2022-11-10T12:17:32Z,,"fit","9951169492",,"ASICS GT2000",
i10200518,2022-11-06T21:47:20,"海淀区 跑步","Run",988,2692.39,996,0.0,3.116,2.701,true,113,97,,160,,,,,38.042557,4,,,2.725091,24.24012,27.092314,,,,,false,false,,,,,,,4,,43,172,145,153,162,171,176,181,190,985,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,995,0,0,,,,,,,,2022-11-06T13:47:20Z,2022-11-06T14:08:03Z,,"fit","9928293002",,"ASICS GT2000",
i10176022,2022-11-05T17:47:01,"海淀区 骑行","Ride",14780,57067.48,18810,112.0,7.166,3.917,true,135,96,,965,,,,,40.563313,68,,,3.8611286,27.348293,27.64873,,,,,false,false,,150,,,,,68,,43,172,138,153,160,171,176,181,190,14626,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,14878,0,0,,,,,,,,2022-11-05T09:47:01Z,2022-11-05T00:00:00Z,,"fit","9922302681",,"bike",
i10120374,2022-11-03T22:08:50,"海淀区 跑步","Run",810,2263.81,816,4.0,7.912,2.775,true,163,151,82.28962,147,,,,,81.64966,15,,,2.7948272,24.346697,27.319231,,,,,false,false,,,,,,,15,,43,172,145,153,162,171,176,181,190,91,279,439,8,0,0,0,,,,,,,,,58.0,false,false,false,810,0,0,,,,,,,,2022-11-03T14:08:50Z,2022-11-03T00:00:00Z,,"fit","9910623751",,"ASICS GT2000",
i10119801,2022-11-03T21:24:09,"海淀区 跑步","Run",1139,5022.13,1142,15.0,5.095,4.396,true,190,178,85.07219,283,,,,,109.54451,38,,,4.409245,24.346697,27.319231,,,,,false,false,,,,,,,38,,43,172,145,153,162,171,176,181,190,27,11,58,35,88,153,768,,,,,,,,,58.0,false,false,false,1140,0,0,,,,,,,,2022-11-03T13:24:09Z,2022-11-03T13:44:59Z,,"fit","9910436814",,"ASICS GT2000",
i10067772,2022-11-02T11:10:00,"海淀区 跑步","Run",582,2753.7,827,0.0,5.16,4.705,true,180,161,88.675186,149,,,,,,13,,,4.7314434,19.946552,26.700447,,,,,false,false,,,,,,,13,,43,172,145,153,162,171,176,181,190,72,57,121,184,100,48,0,,,,,,,,,58.0,false,false,false,584,0,0,,,,,,,,2022-11-02T03:10:00Z,2022-11-02T03:35:07Z,,"fit","9902055607",,"ASICS GT2000",
